official_index,displacement_pixels,direction,transformed_rgb_sha256
4330,8,down,2376935a8afcf9981a32c4534dbd46d2b35ffcf4a15c2f113c5b6ef358dc258a
4341,8,down,005a37b481bbc60089f4f882ea3067061dcde0387643b0d455dd598f0d25ea6d
4355,8,down,cea403174ff90ddae1fa5ff63fd365994ab2e607717922638cb6cd51277691bd
4399,8,down,e126bb5f1e9e3b4320dc39a7a2e3d4e3865e267f621c48d67f897d06d2438ff1
4403,8,down,0c7c5a2436999184551851876bf17da7545134d678c69b2cbdbb81bfa10387fc
4411,8,down,de9334e9745f78b6d70675ef88fd5981141f778566a966ddcd5ca330b8f6d69e
4449,8,down,804fbb43deec46b62c31a5fdc2f5f6826aae0f655eacb3953fb176c346be80d9
4463,8,down,90ad75bc470f7db21eec1c33accacf77726c04342502ea21ca8991506f0b1ce0
4531,8,down,5cf29f8bec8021607e4738c44a03348e9de83905c57d765b480dad8858bf7d25
4539,8,down,cde843c2ad5c72ab868ea15999a6bd6e98c908171ec948657011ed763f097f12
4547,8,down,b9ae04f09b76bbc38ca35bc71f87f59bb4978f6aeee75e792dfed20502e35f1b
4552,8,down,a103fd7aa8d90259feedc2877dac4a77b2b7f9d2d68dffb1b388b2e0af061453
4570,8,down,8b0560ee191e969d619d3eb1e359e9fadebd881800ddf681eb8680a08abe0c9b
4590,8,down,6afd81704cbfae42d74b740b55c42c6ee7ffdda6c09ffad7c26fabf36ee76456
4609,8,down,f154a1be563b9ac7613ac48c6a4cadea461f03ec3058104e082abb8af3d5c8f1
4615,8,down,13871b300d612342449004d2468fc2df7b83ddad8e3f47e00b45b23b6dca0806
4617,8,down,2644b351f5a9c842fb6631da01a0d6cca2f0a46ef06f92c803819b74a98c32e8
4620,8,down,5b859e6d51e23e936e53346b039b441868e5fc1d5ce4977f7371b3401e4d2d30
4629,8,down,d7fbe1e49f67fe8ca2ac8f69ef43e3f443c5711b0c23788ea8ba0fff35b29aaa
4640,8,down,3deb37b68f29dc4f9e67cf472c02f7210edfb5a4ce637e4adf6f1f7431c32d51
4642,8,down,7e3f3ccb0e97c83c5c1f7039e411ca0980abb4ddaae416853823ce3ffeb7f9fe
4661,8,down,069b9246acb31bed6b26acd1c8d3e5b3b270a97c4f92942fee7a80739c5cda89
4662,8,down,3d2c1f6df21c85728f945aee3d2028b6d54f4e579045726d66d0611157f6b279
4675,8,down,83513aaf98118ec54e06f50065d308f4ce7179a56b29256c0c3930029a6fe79c
4676,8,down,94e0dedd271e675a3d4f0c30b25734849ad79d1b632cf273b1a3181eaf9c62f5
4704,8,down,ce4264e2a3a52e3d685aa39ba61d323a36e40cad8f1660bec158d42fb221d4a5
4723,8,down,c9888a4b1ca31424028d01ce2788fbdacea0a445e61cde4b2f6f708d75e45d37
4731,8,down,cecc2ec258237076484976a8e676bffc7b882fa6ec3dd2190ae29026ce42fb63
4735,8,down,58ebc38be42e6681787c63f259f736f156b26cc1cbcdd8b3516dd56a4a88b473
4740,8,down,46c825cc2632526ff3c0345c8e896d4937493debfa491c91d35607c69930f4de
4746,8,down,8c77758fe41f5edf70130c001312e3c28a39facd466042fdfc7855df4a613cd7
4748,8,down,cd33d793ee722720a25f64ec7686bde67445f63c5031b96d73df65001fb15527
4754,8,down,18316e77922f30ced197bf008084c783f55ea02ef545a45d8eef1902f953cc07
4785,8,down,cc31853f4ecb582466c663ff37f319a3efb056e43d09011667d2ff52a1c9a2da
4791,8,down,3cc20cfcb132c8bfaa127135791666c236a0b7ad25f641857ef89de4e287e9f8
4819,8,down,0f8d7ce5087bc3ca36338dd0bc99d371f0542a52d1a6f52ed0f00b68c547780e
4821,8,down,dbaa35a0f8d859844ddcd6d13e21b78ed242eb9da5c3be0d4d81c33b886b0145
4827,8,down,41f1b6637115859c72615c5720d52b4e029793a066c68cc45bfc403edb9ac3de
4850,8,down,a40f79b137a3d5c6fea6485c6ae539c512711ce4e5d94edc3a18428ec35bd2f7
4881,8,down,4020a8ad94c1e0ccdb0d4ce60bbaf1bf1198efeb48dc54cb15559446a45be703
4893,8,down,063513ba813c106021f0998512b660089d1e214b56891124054976796d2ad070
4908,8,down,2248f8d759de96517883b27a0ed767901d8572b4ad93a0d6c56bad4da35f04bc
4913,8,down,9c2e2239b8846670b7b301a7166adac05618e8c13db9a2f31d313fc8558accf1
4921,8,down,c6334e05723e5a38433373123606663bb854bc6b4aa96a173265f8a8a3858039
4953,8,down,a44d7c0b9a78532771992377f50b6bf801dc7bb3c156ccf727b3066012a807ef
4966,8,down,d1603d91ce6fe13a5daa5528a8010ae3516c9b63104463c28cd47fb233fd78d3
4990,8,down,2b08e23cfb2bf7990c933607e7c9beb5591022b75cf98d2c2e93726844620487
5000,8,down,5a002a1536e37bd8177a0433ceb6ba502c4bd60921cb8f75819b4db49233e85c
5030,8,down,917c849a335462b6efc500df3618ad3761d8a28ed1a1687a73690b36ad3ed0ef
5062,8,down,965ff506a224cb9b2e005b480a576f03567b284ef33bdb2621a90c19fa12bc7a
5077,8,down,866fb2c3ef79ac59865f9110f6917d9f90e2fda2f75c024d9d02027b03f32ad9
5082,8,down,5e62ba4e012599f2bee6fcd4fcaa54c9f0794bc331a5d5ec1c13700c574c48cd
5092,8,down,5e6828862cb0d3603b6371269a172337d4eab24a2cbd0abc1bf91753b985f5b5
5101,8,down,eea843df3046c8cdf06a01a7f6691fc37aba3f4342b55e874b64311f7ba9c10e
5117,8,down,a51dec7728fd709887837551930de3415ea10a399ce405df8e0d334f13d6ca17
5123,8,down,a789743caa7ef481f01b8495cf9962eabc8dc46c9a940bdfd5555709946e9570
5135,8,down,89c2656bc09b321a6cf7218e2c4d558ce165fbdb00723b15fa1d564d04cba877
5183,8,down,e3586d9186979882e37cc6df4929770def90d05f432a055fed7e9db10b44c1fe
5213,8,down,f9a209235124d257c6824edc66f683bf58ef050a16bdf4093efc11b130ce3cfa
5218,8,down,fbf03483acddee256765d6527ffdeb53ab4924284bdc9b879ad491aab14c4de5
5220,8,down,5db402ec5a637fb122b20894d83e66fbe3bcb7ffba7279e0902ff0fe6c90802d
5237,8,down,adfcc141a10e107faa385f998a13e55066e96cad1ca8f727474bf483c8ef214d
5256,8,down,39dbdf64bd1166d632ce267dac811cbcf8acd783ad4e9d8e911a3691d72082fc
5284,8,down,daf0349ca604534d0879ce6925514106a6bfafa97e9b180c4175976da46c4072
5301,8,down,055f9acb59b528792da53ecd16cd1df2f5274e8d96cd75c7babc1b13db059f39
5318,8,down,c99f9db0306a99915de50cf4f5e0b8addf8679d7cd13a1ad8008eb3060e04336
5332,8,down,eeca4400b6b4747b70f053e590ae86dd6f5a4e517ab5c3a8cf4c24d7041fb75b
5333,8,down,d94b67356dd0785118bf5e1abfb70b21ec97f1b09d9500aa5c0795d4e846132a
5360,8,down,014fa6236f2ab3f84f0ac96979636164af0ef1a7e3043c0d07c420f71257aa08
5381,8,down,a2a202e3217aaf27852399de6c824cd7f762280734fbc19f3ce6360baff55957
5382,8,down,9bec6f31be0d417608f29114067c4d768e934c501be1154bf493ea1db1b3eb51
5395,8,down,1ae9aa5f8cc4c9a2f942b3e71b9b7468670028f72777309d6d03f783e606f01e
5402,8,down,8b36f2aba8473e506c06dbcf3f13dd4dd4638ee3ab9436d1d312cedb8e3715e9
5408,8,down,08240bf38f2cea026866ccba3db756ee2d4578b6082c1a053aba291712a8f4aa
5436,8,down,2764feca62ca7c9084ff2ad3a4a109ea57e60bf36577ce4d93d15e3a7aa63a7d
5447,8,down,ea851dfa7a0b9a22726314eb9cfe7f7583c604f69b00e51e56b672fd1710ab54
5450,8,down,0e5f7b0315adf30cabf848940344423570cf42a566097f8149d98805dde228b7
5451,8,down,ae15a9c69d6750ab984a502c39c3df0b54f172901ddd643c68df7b3f8a785e2d
5452,8,down,5a195c8a03ac082161a818bf7e4a00b57ae7b10caf15364dcb1a76125dfeb29a
5467,8,down,25b37c105c5ab59d8a22d6049b8250e677053048095240a77f4d78cad231bb46
5478,8,down,ee1e20d152303a2bca3a8b098f298e9cd18e9a1bbce94cf0b9404330e73658d7
5488,8,down,27089b254f16c6b41d28dc6f7e1ecdf9737b633038b2d58381a7880f4424568e
5496,8,down,0fb5d2160e9f8e1c3733ce784caa2da584f3209fbbf0cecd78eced43470c9fda
5508,8,down,ff66036b4c1ffb38cbe243fbb2d689dbb026837d29ae2be2835f7c004499bc31
5512,8,down,cfde59b952336751580c07959bfb877b9a32c36f1ce21dd5add7fb5ff3f497b2
5525,8,down,6c3d43c5a960ea23b413e00deab43800d89997149fd69f7b311280afe31392dd
5528,8,down,5e5e07c6fe2ae854ad0ec664516fe27ee270812df9b7f93a598cee566acbd6ed
5556,8,down,7743b743dbf8b8a4529477e52c3533961368b8552821084c3f615a7d67e69ad0
5560,8,down,54728be59697fee227bd4e9bf55dd94d0e06f94ea4b66ec2c21fe719dda2f169
5572,8,down,9c6026c80a348c1c1dbdb9d3cf57b49fcda6622332db195f166d4b0421a35b9b
5580,8,down,df204df3f91a5e255b30cd9b7e67537d604b8845c5681fd71c62e749d76c91e7
5590,8,down,73ba3fcbc28b3382d17410156062f19fb9acc535fb14696b5afe0cfcf619de1c
5623,8,down,36791acd0744ba37f0d53924b3872e6e66b9639a128d675ff108d8d878684448
5677,8,down,b162094f9a40bf8a19fa41b86f65b0b59c4fdbdb3dd06529cb3df049bc34b787
5694,8,down,9f85906de8a4b360f31058dfb940f5f17bd1c358535e7d41cd7372b0f4e862d7
5701,8,down,fba37300882addaedb3f14e7cbe044dd2bab7d5dc113c30646d49434476eb468
5705,8,down,9bfd33c03bb3a935e72b335537f542b760eb3cd8db08a7ff20a28c48378fde98
5719,8,down,0fc68e516cbe35ee4289b04a2b8b48abcceaa5b70f08ee04752b1089fb4204ad
5729,8,down,f9629048189150a311500fb4a58f3d7588a2b0ab15575728d083c2cb67c1dbe0
5756,8,down,1e487df54564264a19df72bc271a6eb99b0ee04b4a4cd26d47668df086b490bd
5788,8,down,c7bddc607bdca17624e298678519256d065849ac0ba2ff830991455e45c744dc
5789,8,down,1fd80183dececdc34b057359a21ebbb2c16526692148cd1795fcca966395e66b
5824,8,down,e5cf6704106cc1cffa63749204893550900280e222c29fa826a710ede496f8a2
5848,8,down,027a0fcc7f6ad834790419ce6a1e1c6b4de7deceabd667c1351f77610f1ebb45
5851,8,down,9a72bae2e6fcdaf08992a5df0a3f2c5b97b1dbcf795827707ceb670c32ec6ac7
5857,8,down,4835678f7a905a27d8f5a6d203d273dd008fad8446e98bdcf3279eeb28d3ebb9
5858,8,down,4093cc6b14e3bdfd23aeaa5888bc39ed664f225d7dbe7f43af129aed39367fe3
5912,8,down,580cabec0b18284c421e7e31b1871fb7758c297edc11bd16b2b3bc7e7fa69ea5
5915,8,down,52bcc94450ecb3c471fec954b94c2b8d60f132151508b85a19c04af379636faf
5918,8,down,5b9075fe14941aab565481d287c017f1c8486590413a6316d9835ec0093d76e7
5924,8,down,3918bef707e0e69c27d22ac672b9fbec27e1e3b74ac526af55754467fc8c02e9
5977,8,down,b9f80850fff6b606f9cf7a442c3160ac26f95e0b193d7c4050d184657122aea5
5981,8,down,26e433df4ecfdd1bfbef8631fb94252c02702e0f13ec99184b39d372d7ec0389
5999,8,down,84981c903449f538853980f7c5c655c473662c83f6b8415d6ded2ee86ead1d05
6028,8,down,cf4b9582a816eb1f60a6979f2a2d8f3616164df53168a6b53487964fefe0f806
6033,8,down,fb562e4b5cb55c2b969aafbda0b1c233f100165ed7d2eae9af2e3388608caef4
6076,8,down,39f8356c82aa6fed3a31505db3607bde49d69b64dc5e03cf9cb579d15b2b76e3
6084,8,down,d0a7b6559d80d3e3007dbab4d52e5c3f687dc473b32db8da6b3c141a757ae1b6
6097,8,down,047cf8fb3d51c9a4fc4de1c116d39276bd7245d5d5a7d274c7052300ca40cdf1
6169,8,down,b04644cfc8c5132731d6067865e67f8a3e6a783c23d284c86dd132baeede88ce
6190,8,down,786038683869441a8c4a3fab29cdd1ac62d7d6212ae33c0a7d3debb9cd414ad1
6224,8,down,e68917c9e91b2908a95fa8e82d5ee28c609fc05a28490bca4d68abfb9520f61e
6244,8,down,3bd4c861abfa759c9963a71e7b8442c0f8224138ddf9b5740f6a0d651a5945b9
6264,8,down,a841db9fe7d6c410126b6cc9624b2c7d75fb3c8f125bcb699107965d34f2e2ba
6271,8,down,df49b3226d2f49f6cbbc449bdd934d6f7cc2bcdc25cc1813a75927548be1efcb
6288,8,down,c3b402050896053cb0ca629640223c82f1b84d572122c66d30d5c559f8f58b85
6332,8,down,dbcfaa1007649ab136cefe47456dbf7e045d86eb421dbd618806b9825ec440d1
6349,8,down,bb120884cc92f6dcc669b3130ff434c2975796da153a74e42acf1e8313f07d27
6354,8,down,9ec73cc37112dc11f14d77b92f18d3ffd95be14a80a4d0c071b242d926bc0c96
6358,8,down,53c4e026875a12e2b80bedc3ee79beb55653ecfd8dbf06f023eebcdc086ca0ed
6381,8,down,cd5d11f2cd0b2e4db1f6bcb36bc7b195f9d552b6eac76f538deb573c86532df0
6414,8,down,222dd38afd115bf0956a42a31177a65f7e73423968db9917411d9cdc8a615149
6426,8,down,e1092a060e6a0f4915d2fc7f5a217f956f7ec6a47ca57260c8c1b4bd45167fc1
6434,8,down,eb0bb905f7cf07fe041857a70d7dadf5a7e315b59f2109262bc471a54231da51
6437,8,down,10db687a58977a34f0e7e1d3c9829360c52bc464f8b6504fb5ca153d99db7dc3
6455,8,down,a0ca7b6d36ad11b2c600f3b254b3b805103bfa6ded943c21aee5e2e389221142
6490,8,down,a29f294c9c145a57f666fe48188c305f8a99c1bdcd6acdbf4489d41782d05eb6
6503,8,down,75d45acd08ea178ecfe405f59297974abeb55154742952b79484f6f3c2e13c51
6508,8,down,ad30d6ee848ae344a5a830ae67f737da8474baac2a0359859ad3209b2aa111a6
6528,8,down,820ace64a7e87d2e5fdc3f03396d0cde9cce96142716d057762af4881a5854be
6594,8,down,16e4fa664fe9b5d2159cba8ecc255aee9ca80b21a3180fb4a330334b8f4eb62c
6609,8,down,1690f9192ed7fb89cc7b34ea62ff281df3a81363ec1683085565b3e7a7b91fa4
6616,8,down,e53e4a14476797ea98f7411cf05c7f74d4b79641df250a143dae4ed400a58788
6650,8,down,8e808ae1a8dc78691bba3c5224032342942c17d8e52a19e4720ed78259fe804c
6689,8,down,3fb50e0e7b741ad40164c76312dcbca347499a035de114d9f6f0459fb46aa06c
6692,8,down,5385aea9045c9656c0e19435fe3db52acf0007a12537451280deb9af44cdc9e3
6713,8,down,e6ba1f147d6e6fafbaa3258414359f6a6a380f404f5ea6265bd8d560481ba909
6716,8,down,86924874b365201131f4be77db2c5bd7697b326067a5cd24976c32588fed20c6
6726,8,down,5510627a95fe5d367be2997aa7306d44518e7c053006e5349784f17248c8cf44
6733,8,down,69707760f0039cb161dfeeb83bbd8beecfcef2b100d965ff97c9cbd0f24d30bf
6772,8,down,a6c85c9ef4666b4a5346ea93ed9b21b2ce4175113ba38260734bff1a41f59057
6805,8,down,2df6777eb4cb2c3031dbbaeac37185f61dbc5d0d279880b915f3c3c3f880dfb8
6836,8,down,5f77f0a472e5eed7c51c0b69b0768b6ce102716c02ee0b4527d52d9e3c94885a
6844,8,down,ce4fc561c6c1713a8f3e2513efe6bdf4f52721dfc0b60d7b3e79e2db353fd563
6922,8,down,08ad3c8f3421582231e0054f53dc3188a5e68be3579cdabf285bde4b4f4ff19f
6931,8,down,db31712840bda6a787a22755e3c89abd91a3c71abaa23755d6c0309aea0df4a4
6938,8,down,32d2a84d4f2e37a1e1b7e8465d26ab4f792838a600d6b28a8b999f8906b94dbf
6952,8,down,4132b36c5df4ca3a45269ceaadb3dc2bdf4e12e96f6bfffe47b34f89dba09e9e
6954,8,down,d85259696f6acaed24ae519f000ff97430f337a1a3a2a95ce94e1698a8c10fa5
6986,8,down,9c6e46a881b3d01bb8e5511bdc08d9d1d1ee9a50c337204ce7924811254cb33a
6989,8,down,0d3371cc3b5101ae11b63d9a5fe6e7c30d5259d8e030f37d72203a1b5794551f
7009,8,down,d040c39785191999e7e130c4c818824281aae9898cce655d1e2bc8fb0cb8c870
7029,8,down,5d83fd39c486acfdd7109920e1921d056d477f899858564c40e13ef1ca1d2332
7033,8,down,187f271a196f5f5378a3782b3b443425fe4a59a2fa00388b8c78f84505258589
7041,8,down,3a8e76a6cd2f48574414608068b0a9c81a347a5f775ce1efaf014fc51b95c43b
7047,8,down,4a2c9b2921551dcfc943c569cfddd4aad9454ab2e617e5e26e20cc7a1bfe41be
7081,8,down,e34262c0f129cf1d8d4c53e0f4b2d6e1e4f22801e826dc3c2eafaa1f8c2fc0ce
7084,8,down,e59270f1bea73acbea65dfe98a600e8fe205bd0f5a839e1fd83662f1c88924d9
7108,8,down,b68321d043d02dcfe557774348d2c7a03377bf8dea3d5595e1bfbbc203ddeb58
7130,8,down,f64957bb8c23a96b3c76d698ebec23befd65bdb096a006b0676958438b6cb05f
7138,8,down,e91774d13b8dec9423b241c7d228940928e5e356fc40f664696dab220ef69b76
7150,8,down,087628c283b7bd302c3619f8f2afaf731f8766d08e37c0b9ca875365c79f75bb
7202,8,down,594b45303e74a5e9afdcd8ec3af8e0da8c01ccca71042139f7861b6b92c2785c
7262,8,down,ab6982cf8382a6344c216ffae662dcbe57f771814b7dc2171cbc1cec41654fac
7266,8,down,92272d48cde67f0eaef9c9cf6a3e6d5cab2783b8e7e2baa365d8bfda947a66cb
7270,8,down,b1f05d0136f962848a06e445a51a738c929565443dadea41d86388c19d915393
7309,8,down,15a7817e3796efae88432c310cfcf3a7116e901937a3f1c3af7d168675fdcf62
7320,8,down,046b834b524530224959f179442a900d579c52468ab0be09c5ece7ca93c45156
7338,8,down,653d8d9299938ae1cad3da1236152ee65060ef0d5395ada1d4a09b392a230927
7372,8,down,aaf8118baa857098a3368ff902eb35b26ce3e0ac1aee65b6a03979cb0a2160a6
7373,8,down,ae7f845837b83d9952750e49723698f5714d0ff4d0c2307194177b81f377983a
7380,8,down,246a53137cc63e8191358dde03f42a38858d582f81ea085948cddd71639a6bed
7390,8,down,4790d8129fcd73e89c95ac5bc81e04933e9dcb76528cee9371b95acfda1d42c8
7413,8,down,3e2ce7514ac8e4883be17e88b88e0a32969dbaee463ca8045f15711d3ff87fba
7416,8,down,28c2009b44c0514ad9a79ec8708b2dc1577d5798009c6a790b16896338d8d6b5
7425,8,down,078175364312de1469ec0c9eef78a5743b1112dcaa6c46ab8b164dd73f13657c
7446,8,down,054b7b4a2dadff8891be22ac3b9cb5f7c72714680b68853f2e86a1d5b15a6135
7460,8,down,7156b8b81ba6b4aca0f293f56974e348b746b9bf7e051f196f62ebd8e73c5e31
7465,8,down,ac2491cafbfa067312849011f7b1387b3341fe88f00a15b7f4d0239d981807f5
7474,8,down,8d6b073a05e50d5123f755635de05fc1301481da5eba3a826f738d3770a0f5e9
7475,8,down,427d9ef28ec9178617e513627dcb36e55f9a85263157b492719db946a9f86392
7476,8,down,14ed6c91b8fd5371d15472e6e84ca4f3098d7857c8f88aad75f5d4be7a756224
7544,8,down,42f7d267f35a8d0a28010955d3507d2c6590a573dc5be5e29eec027373b182ff
7555,8,down,196e31fa40e2c146ac9f811c7f6b2878add253568f9ef8bcd776f236e79a3944
7600,8,down,3cfabc75aa1c6be9fd66752164a279ede345bc242b14be2c1f057ed3c9ca131a
7610,8,down,a177424ca741e6e0d29ee9cdbf811fbf6b862f4e924fa3b8a783f7805aa0d5a9
7634,8,down,49d3b6074b4709132c55c49b83bf3973b949c170cd6869514d1fcdc8d95670c8
7692,8,down,1f969eaf1f2cd6b3425a2cddc92c6672bfba005686356b31355dd61f2c0a3a92
7706,8,down,2746800734ce04852f94dde66606f32e7a292140bb645f674d3c5d4a209b7945
7726,8,down,09367a5177586f81957cd35a201446bdf0de2a9d042ebc78dea83ac409e21542
7744,8,down,c3166e2be09225d339508e942784fec1becd51ca92240675f416d192fbbd31e3
7752,8,down,1e8e1b4b96cd172512fb1c15c2b7fde8f0a6013dbfb99b310a557efaca01a9cf
7776,8,down,7052f01442b50dd1eb5ce64b5c54c1dff5f0f20865c400b7ef6a9b80719ab66b
7779,8,down,6e52ed0fa518e4cb4547f8128dfaa6fa2630a9610ba93adf1717ee157dc8285e
7781,8,down,f93cd8bf5fa3e1b15ae4ede8aed7bedd60f1bf206367b8c47303cef2dd86ca6b
7793,8,down,28d36850c42eed95297912259bde1f3a5439729a8ead860c0456d1399b8926f8
7797,8,down,0b308437ae97af8947a1c5d84c7445ca6c9507731283918d443735ad115013f9
7810,8,down,118d2eafae696aca65e7de477cdb68fe066864e69219f4600deaf1d1a58dc010
7818,8,down,cb85375cfedf80556d4bec1028ac3a9341d9526d125bdd9052f77492d8abb2b3
7835,8,down,4bd5539a47474f382a6de93236d78dd3736891e726692f08795b0781255bbf85
7864,8,down,aacf81c54a37205e65b48cb66b41382253e55191a1e64ce842b9a50e338f1d69
7875,8,down,809222d8e3af53b972860d6f4344257eead6bb29c64a7a074297915cdb10fe48
7938,8,down,227cd4e5df145db473cabf3ebf7824bbac6693edd3beb3398903c1b0e5685f4f
7940,8,down,380d8aabb190e5ffeef4d44055d9a5b4a29df80a1ac79d7294048c64d6f6eb65
7944,8,down,9d88e3e3b25eecfaa5ef30df527d398cdeab725917fda78b8ac77285387325e7
7955,8,down,6bb44ee5be156622f5da9034803326a9582078dcfe25b555dfe7eada58571066
7995,8,down,05330ecf0364cefb126ece32698f8eb98a770e713295c8f3434681b4385783fe
7996,8,down,2b9dac35fa49d324e68150ae9f743a8407ade91504c8a900f80ae999f7ca9df5
7999,8,down,0217afe4fa0f89887414cf04fec8c7db391d6e702157bc18846094fed3a5df60
