official_index,displacement_pixels,direction,transformed_rgb_sha256
4323,16,left,e21e6f287b934e98dabd9d1f192b11628166417550ac505758432397e139bb91
4330,16,left,48c222a52c7799190a041b89ee52c773edc1c6e743ca4100c58bb8ab9f24fce8
4341,16,left,16d8f529f068912ff260f5c02094697531c3e3a2c383139a6bcc315b33602384
4355,16,left,00a60dabcb7e5b4400c3a993535aba4038a5bf9ccc8de858563726617a15129e
4399,16,left,08e2cba1ed89baa12f4f98528ac26fad940e9f129d50acde4f296fdeceb0544f
4403,16,left,f5fc93dff10185781d5b92744ae15202f9ac6421534e69888eba09285ba8ac89
4411,16,left,7c8c4efdebacc28a267b9616afd862c74d57548c3ddc24eda15f0b5288b02389
4449,16,left,ed6b1723e2cbab734a55b341a577ca55bb66e604af0f16472d6721738a7b0249
4463,16,left,0b69456549ae9e5c8341b2158e8c72f4db01f4cea146b177a6a362104ca46f28
4531,16,left,2939f61f97436a52fc5e8abcf1ad36f800bd89cfcb4e97961ee5218a2c1dbf6f
4539,16,left,9e5e8a8439d37039b97585e9bd4edcfc560dfe0ecafd038d32c688b3007e7988
4547,16,left,1569c7b41aaaf402d43ef71a74916985e2356d164c103829dfe203c7120437b3
4552,16,left,6e5218587805c107e3a59ab7755cffb6f4ba6d621217fb3220a8debde100bfa1
4570,16,left,23efc9dabb6a71da7bfb25ffebce242ab3da10d14c7f91db887dcd9f1d4cd4a9
4590,16,left,338544c8a48e437d0c990200e056e50a2bd2be081492ee5ed285f44aade2ac1e
4609,16,left,49172764cd2d9fa2580d1cdf5464ff2833b2f0eb2e27a6669233d32d67e5b105
4615,16,left,b5cdba3e4c0a763ac6f8ba655d9b361841cd638bc6d102e36e2433982fca4f93
4617,16,left,5000db40c5ebbaf0267a0ab8b889f1c1f6dfba01ed77a5875ee7599b57965b47
4620,16,left,e4519500bfafc2926484199347d43c3c14640cc1b6ee99df289601694c0f868a
4629,16,left,00194e23cf6fd528efd3718461d76f038bfb82aa89fa4bb67220d25277b40201
4640,16,left,3b591b662f3f2df357858a10d0d0cc8b9e94fd7623e475c5d5f57349a6113716
4642,16,left,eb4c869978c4bd89b5acaea310bc124ed3dbe5e0f6eeff3e5c3227e220e3cb5b
4661,16,left,fec69e5312d78c7737f077484ecaf71cb4a5ed8d72ab915661d09fa46706f013
4662,16,left,32e368cb08444de81954f26f0119e914fa1c581e6fd98e8418cda2064e8c50f6
4675,16,left,b71570c1d34ebaa87bbab9210dcb2e408aafba3ab29f64af0e70db3b17a94e8e
4676,16,left,850d82f35a6504e2f2686397cb6ef5cbaf2753fcc863045915b33da3e42a673f
4704,16,left,9b3bb0203f4d1398ba344f4143186612304ec1e59396ffe998420c7b3418eb61
4723,16,left,2b1fd61adad91af774942482dd7895de1a3362bd56c19b0d4b4a3e0a97bc0f50
4731,16,left,6e32b7058bf9b4511e20fd99295fe1d7827dc3dae1dd89e23133ad50821fb528
4735,16,left,ee901f24cc3404b7393309ee14401a2e83a3a479466dad1c3cc8cd430020c67b
4740,16,left,01708607196c2f1e482f71319d43ab56ff2b11f256064d600f8af6eee5202876
4746,16,left,9f33b4c6ec507438cef9a29ec2bc99097d4f944ffd0bf743edc9d919b882fe71
4748,16,left,499ceaed57f59a28f7aca05d025e25c9cae5d588782677f51f50f3d0b5b8c474
4754,16,left,f6a6da86cce6e3babad9d0c3969434d97e2f45bfeb8d8b2adba4cd536cea787b
4785,16,left,3c5a3e18349cc799cb178d9f91a244de13c69eb4ac8586593f4afec53f49dadc
4791,16,left,88594c9bc998337789ee7a3c7454adf87d410f6ce4308ed6cdeb7a375c011dab
4819,16,left,42e64269765c1dc54813ec73e654145444e3f34b875cc9464e890589b164b587
4821,16,left,99c992247bda3db1ccaf1a59b1b63f9c3352854d77049d7da98b48a7ad54ae67
4827,16,left,e91ece3d2ebfe674196cbb604284a58bf7e54272e40e23d28c945f80d16e3ece
4850,16,left,2f9ee3f1612755bbfaa0324aa8ece5eddcefb8b97edf85a28dba3b76c449e6a2
4881,16,left,e9bd20703e4cba936ab5928389e08b2efdef22dad0479f1897de918f77b3f0df
4893,16,left,621f3a763d246eb4af86b242124846fea41b6da22b0a6eff2436105a0c6fe004
4908,16,left,ef53150ab809ba98718312a245d4666ff7971476f1ce719bfe7269375950f49c
4913,16,left,6201befb00cca3be305428855948b1b3a8c0b21112d85b3958f314a9e2707b01
4921,16,left,1cbb237984ef7d672cf15c3b3a970fba0d13efd082c0aae41490613d2b3b6f44
4953,16,left,120a0c3de560a167af6810c3787d23994275a8ff2695b1248450597e721c6efc
4966,16,left,02b941c4d63a82995082957748a6886fad80d64836deaac558ca7615647d4bff
4990,16,left,66dd395db575e9bef95c450a5fccb7c115229615f9ec05e0e0061e6c6891c0bd
5000,16,left,ba1d56317a22e9412865d08c2f40e59a210a640d6c0d821ee1193524e01a6bb3
5030,16,left,25e09aa418bba4abe81b047574c09cddca0c232e4cb37c1ad0ba200658c96857
5062,16,left,85600327852cc9463c3550c9207f096e9c3f2afa082fe29131765e73fd579ed1
5077,16,left,c1d9bfc68c49e2c81cb07941f2156fbe56ad05fa491a03e265c6c9dbaf4e3500
5082,16,left,e787a5345615c3b351a9404f0e3b09b2adbfe7e84f9dc6c99347011c7eb06997
5092,16,left,fb29fe318e098b236083e64ed4e12549f2c817fe09d7206dff681689bd36bf0c
5101,16,left,4c2836562a4c44c86fd00698c972de1b11cd4be6552ba3420525d158f16c305b
5117,16,left,2961be10b84260888f665055f1ff5f27df2603eb1d7ee906d746d6a2e8b2f5f0
5123,16,left,69805a2b69146e2079ef0fd2e21d6c1ea29b667cf9acf3d9f0d97414dda63178
5135,16,left,995feb670659549b85426a8f245dd6feb1c1713224b9f26f1b5e6d9ca555e76d
5183,16,left,c79a357081c1444ef99dae5ff4cbde1cf65a39644594233cb0e795781f1c8d13
5213,16,left,afd96b4ab750e0213b9d54cf63f52b629102b7b0f1d41221693495b4858635ef
5218,16,left,3a46482a1dab2ea8751d126ac5e6240cf482339793ade4d4375015e2c6272d4b
5220,16,left,a25f422793f039034863366e8fe0733e5c201e5b706877b8f9d992630806ed9c
5237,16,left,6b883d2c2e7600b8ea946374dfd9a1c37b1cdfd29fc8ce31f51038047071e8b9
5256,16,left,26b1075dd527e2b7bac7553a05b51615ffd660315751a6c94750ff24a3722a4e
5284,16,left,1279f592d59225b60fa9537fc9800e4a397d89573361a3b82d76b1196afdbcec
5301,16,left,2becd14ed95c213af9997ba3dd5668ff14d2544d922f79f4bbe6c0bf32e561d7
5318,16,left,05cccdffbc917ea21ed04a1e774ca10fb0c84ba1075aef05f63704f488a1b6ba
5332,16,left,72926b13e76f8a37b7d4035b7fd5273e1d64249ce6347ae8b9994d293823cb64
5333,16,left,0a4153d82ed163f24d6451b8504a89c3abdfb940d6d6aaa1799aa3ef2c069efe
5360,16,left,80c36aabf3b61f794ff5e7e8c995bd06e31425c6f3b3ad195f8386aba7952ad0
5381,16,left,2085d4a40ff86b345a0ea3a6d588e03e5ee1006144d03949e5ff329c6ba0af97
5382,16,left,51aedbfbbb6c9bdde3488f490a65bfe784fb120de2af30f23c95012942064a19
5395,16,left,c2890d1c23a521c13775299d75ac3955d3f0e1b677a771ec5ec1fcd016113606
5402,16,left,40de16870c6c15190a41d6edd36743b2180d606e15ca54fd9d303ec253cb43bf
5408,16,left,d5338cf845a2ba31f0d0cab3e5812d59394917b07abda0217bfcbefa4fb47b9d
5436,16,left,088a8ed6b2dc377845e640172eaea9bf5467f1901ed85ece5be8018a6bf90527
5447,16,left,b9c572ee57bfa6ca7c3bcea2d0c8fd3ef861e28a6482a1e9f325c7582ab9f92f
5450,16,left,597c084f62c9156576cc274ca5e4437d29751776f5587461e0f6c3f682619f18
5451,16,left,0d4d3d16b0ea12c8937464a3e11637999b370220c84b1e8af9efed3661112078
5452,16,left,56da9f3f9c65209c6e625480482650979d2f8d48df6f77796237781feb59dde2
5467,16,left,96d94c314c6153fee31b815afd1efea3e067b9ae54bbe13ebc02de6d73e7dae4
5478,16,left,3124db0e0c169682e32a5d1acc3098e81e725bec5fd81de28323684e555c6d6c
5488,16,left,33777a90ba0eb87fa080b45f4f8cc6b6aa40f14144a0aab547f28dab1b1a08e3
5496,16,left,1c19165240ba481a9dfaa9f604a40a83761c5ad66915d9848d871dba53e1b575
5508,16,left,1fe60f39da18fe81f52857dd021b8c331abcd7b3610e687f0b9dcb9a456c6ab1
5512,16,left,f1de7bf7d34e1c858b6ff71c9f82315a3bb1eb3a4b2aeac82ee7462326c44cd2
5525,16,left,583081d812eaf5cd652a32063b58e4fca4b1d689b3ef75f0b50baff801d623f6
5528,16,left,15e1225ecc66e6a3df464d17ffb518ce4bfc77816129f3a80bad19bc8c0deaa5
5556,16,left,a6340f02ceeba5304315d4b901b24d618e49a2341fc34a2a18e7181112d32364
5560,16,left,515de986da246c1dcef3ad13edf98909d54d5c54a07f1ae8f41d0a86de153610
5572,16,left,6a42c6d154916c3fa37e5a55cc5246d40909b87ae7d04e8ac1ba95e02022bf43
5580,16,left,3807fa4b7b1b5646e6aa51309608a24d8bdee6ecd0080f56a33b735e0526b203
5590,16,left,19824768a24ea1e951f947f7d88d55bce7ebf4c04e4c3df0ca8f3db547c50522
5623,16,left,6f8136012b0ca644d39c1caf6592ac57dd7cca013c65c65b93855f7ce4237425
5677,16,left,071fb6e909ce62e49de288841bfb451a2640cc7089b26462002586b028015b72
5694,16,left,9aea0c77774260df81a27819a5a0c5a53c62def9bc98c8eb76d8c96e04c9d7f6
5701,16,left,33879bf3f06b45fa7c68fd680fe585c5ea244c202101b07f5e5fee1dd403da77
5705,16,left,7135c5133ff4e352c9aee39d6c3c7465d91e73b1c674dae51d4d7e972ed87b99
5719,16,left,8f11c0ef8e86cce6cd7b6ef8d702492758ac8abe796949f95fc0fef71c9692e8
5729,16,left,b4c2995e878d306495993cb36e65cafdc76da233e93a8297055931f9e522a216
5756,16,left,770e94570de3817a11901cb9cdca26849bc0cb771a59705b2f79e2584e82db8b
5788,16,left,e3bd4cc2c8d7250252b9631c7c4c63e7947dc225145d17e5b9e34fb6433dfe4f
5789,16,left,fbcf568b85b4e01360469a1b403fe1a7e504120915745ea7de6fa0742dd265f1
5824,16,left,ec9bc058b7803524e0b300df4c86f9a5ccac40ff7557a2e13a7388ffe3f1e518
5848,16,left,0ed6ca7b07bb077752600aecc2cbe61938a5542145a9339dc2ac32a7ce208558
5851,16,left,34d1f1a14c35877e8428e535ce56fc3df7e9fe2bb6bc50a665deb307d7a09a86
5857,16,left,c66cd4181acc63ab4ed3203ca84dcdb6e1ef7a38a5e8bbfe7822ad71f135d897
5858,16,left,b06ad4511dcf55db1db3ebbebadb450620f0c0582f1f5423451e4bed2ae1725a
5912,16,left,b319e2b21946e2f954b67466a9a222fb9790d75afd6ab7b748aaf19230a63936
5915,16,left,7a921e317f8241ea6d6992f5b07dc0ec8c691f96d8422e5c8497bd34cb5e65c0
5918,16,left,e7c3326c05c73005a05fc7c559fa17b59a88df78de299c490c09d90e519b23f2
5924,16,left,830bf7a9fadb686c30ca889f82db5979d8e892bde6122f832887a39cd59b5c10
5977,16,left,aec41ed7543ce632f37537d05ea7bc8c4699c6cf223cd7369f16b018748f9267
5981,16,left,1e6f163fe8483361be4f538f490096b68531f0b793348c75a2ecddeeae4c74e4
5999,16,left,23386e1aa92a7e81003ddba45f27a5c9842b0303059400f500c5a852466c4403
6028,16,left,49e6b5d7b6c2e67e3ae6441e19b89621799978c45124e424e8992f135f5df8f5
6033,16,left,b2e2c53343572b5e0b9c0dc658899e72880abb6a3ae7111084b1582775622d74
6076,16,left,d9d06daaafffb931acd39877700517aab86dfd1a6b1e6e95321c1a8c14d46bd4
6084,16,left,0de4afed1ab15adc43d6ece9f8d9b8bfb822977da75fdaf64c6451cab165718b
6097,16,left,85524f3fa5555539422d9a5dd1116de98ac3019f27868597316f09a37d1d2d46
6169,16,left,d301ef1bb555036d8683acdb05a0ccf19e72fa8f5a6f8201c0aeccf014062589
6190,16,left,6f226427739db37cc4b71a684fc3d46f5b7e6cc01c1965300c6035a0a0e535cd
6224,16,left,1962d375c97184561da0d3c41674f78d2e3998b19bcd5831f1053761c0e3cb3d
6244,16,left,d92d9f261e1bf3efaab6a3d8bb6b26fd50926bd39ab3df4b91928566c5eb14c6
6264,16,left,8375d3840000d9a2de981aec0524ce88d6d14ebcd6890759d9508265668ad441
6271,16,left,59eac4ea3220b080ef0ecde9937419aca0da98ccfbf7e5c1758f8304e8039915
6288,16,left,2f7e86e4c61cdf248929498a6a35a569a49a5eb745751e8f450d1c3eb32814fc
6332,16,left,85cbdfee3f84c44d3e059f7ac76eab67f8c526a29e0e06bb0cc194123e0827d2
6349,16,left,1a492fc511673406e52f2fac0eefa3b2ac14649368984bed75bd9b404afedd7f
6354,16,left,4b14494e21e138ada5dae996278a852777fe041fb0e89db492389af95a9b38ac
6358,16,left,b5d0c5a8a5b9decaf89f113b187239011f348aee1c3746907af8ee12697a6cd7
6381,16,left,f09362c96d7b15889dd6ed5c80d9be987680ef8fabf63db1ddb3424ce5c0cd9c
6414,16,left,aaa749ef1f46f1cb37333188836efd7069a7a3df1e379f9e6744d2778fb45642
6426,16,left,b9dfb2144f2191235c09eea053083db579a712eba30d7163f12f98ed20e8e95c
6434,16,left,e432efeffd154bab3e0fa36c254a39fde0d4dbdf0bbadc7c2e7119204ef16007
6437,16,left,b62b2518afe69cbe89be6baf70a220c97ddb443de260bdc0cec7e6dd0afec392
6455,16,left,b02ffaa470838e12f417fcbe2fb702d1b53c586ce7acf139044fadd0a31e3ff4
6490,16,left,4e6111e92402ed5ab3dba3a3f822c8fc4b76e4f653dc7af810f3cd766dd229b8
6503,16,left,a9bbd2aaf07e2c024ce9178265918abc1b3420dd2599c3679dc9548a8b25df52
6508,16,left,8c8343cd5938d18a74e8f8b365353df68a05924981fe6a47cfdd571bf278a011
6528,16,left,288869099dc18e7ce71401cbf7c7da27534949e302730b98421965b1fc564df6
6594,16,left,e7d29e42de7ce7a959ba531d534f3710001b4c61026dfdd637bd4318a25e448f
6609,16,left,20d4942e3b394deb2c56ab5f2ce28cf3ab8d01627f91c4fa666ede587c0a10b1
6616,16,left,253719c7423b9a6aa5b0b655d7ee59b075ff81a2fb905df6f81dcfc9a336742c
6650,16,left,1b9d6d3764d41db65f77275ec12422cd2a9d437d8e73ad501cfd302c62cca5db
6689,16,left,6c906b4798fbfcc2aacbae5c2d1508f92000894a7537517c1e6053e89dbe648c
6692,16,left,79d7b3f2581ef7b3d26517b8f004f06f1aea950b221cfe88d746200783add60f
6713,16,left,dcb2b53d4c940aba805a9ad86567ca6212b0295224bce016579cbb45a74e0e4e
6716,16,left,2f06026e0df613572c2f941ff98ee935a65516b359c41aabfe28fd64b2f12423
6726,16,left,cc651d53d502b4b4e686ae66fa2e24ecd41917a31cb37dd0d804fde0af2bdd3d
6733,16,left,a8d1a328ecc645b557e202710a504d2559b52b2fd8dae6dc795a754db8ca7fd3
6772,16,left,fb0185f69f470cd8efaeefcc6d5d23c9b6cbf8b61fdfab9078b78493320267f8
6805,16,left,4ff369364d690cf330a0d28d288f9163f0b01549f0894f5ce0651e7de67dd1e2
6836,16,left,4ebaf4145924d9ee2de92cd81832c8bed6f95aea8a2a48e3bbd9f93c9a692dfd
6844,16,left,0f6c59046dabe3e237a4041fab64e42ae663e283ce7b6465b78b423aac94daa0
6922,16,left,111d1f0b465b3971189c69fe30ef975ed363dfe4c7e4a8c2c4165fe626729eea
6931,16,left,d37ccb92855a0fbecac9c4c30b58d3ab7e662727066bfd4e7685bdfa63a8247f
6938,16,left,e104a8a97624b1dd8ff10f5fd167f0b99ff38c8a31c58f53f8d169acc6053cdc
6952,16,left,8a9ce28912153de7e5b4a591beac065b832f3532c9b9922faf9fcc4798a7cf0f
6954,16,left,6e6b491432ca80614ca49ed0eff1a8022c0f70c2708ec14de6b1a04cdec1bf79
6986,16,left,ba7d15a3abbadb4ddcf1d2953a7aada1886b16bdcf09405fdab71f8486657095
6989,16,left,96eaff8292578c465af7a78bd8153a09d2f762b0b7b8e955e1b4bd8acbd46751
7009,16,left,28a2376abc05707a08a6fc65c1aebc232f5ae58ddb3622200d2a2a8bb7120580
7029,16,left,d4cf60824303cb806e4958890935bcced42fb5c6b6cf612528683bf7fac6a79a
7033,16,left,1dd855f4edbbdcc7ca01b606b2a001268fd2bc98da1febd30483060d88751a36
7041,16,left,f73082c1aaee93a2f9df5535c462a8884ee58f009c772bef050b4811ac23c9db
7047,16,left,6ccfdc3d68cc0573e977e9cc7272805733dea05157cf82cadc8ba8094b7a7608
7081,16,left,8f7a408ddde9a100d17a34db7f255fd9c9c181f4c0a434906a124b983057855d
7084,16,left,094ccadbc9602694e317e5aba06adc357831a255c1751db82ae820e7d66b6b45
7108,16,left,857151d00949e2d8dbe06ea75aa137e02abb3617bc5719e4199f3a97c4819e39
7130,16,left,f169247d742ef4d855304cb372731cb33d612cae57c45c4f44545bb36daa6185
7138,16,left,4eebfeadee1be84a33de316521b187db0d3b6e8e467294a12ffad1d116121711
7150,16,left,4836a897f09e33d895cc888d00c5e25e8fc626de685371c447572524c7b1bb84
7202,16,left,b45a7e0abeb4551fd1b313fc8d12802d2efd5bf73f86bc7ae375bc96c8c2250a
7262,16,left,4f83df4d46ec8a26889e769ccf23f1b3f6dceb46e78a6591bfb294015fd60145
7266,16,left,d35f6fe50e177fbf81af207393b422046788651b43863347c614e208f1cbc4de
7270,16,left,922526f0abcb41c2214fae128751088bd2b30ad27d58ef0c0b56c5b70f5eb3d1
7309,16,left,2ff8001f1a61643916d717ab8c3d0798fcaf17f36fa896b324e6d2e0b26b520b
7320,16,left,6af3fc6f761dad417879700184d18dbff7eebaf5d2e0943d630398c5143049c5
7338,16,left,73277553ec532d810ab1045abe96ab8747325a10466e34db33d6591d1bdb14bb
7372,16,left,95ce930e7fcf4f8d2757a8c8791ce4ec5bacc4a13c97a8e46f8e924436f8ab49
7373,16,left,492ec8c24b6890ff3d539cb658105d6ad803557c16d9416e38cd01da1564c0c4
7380,16,left,8e4ce4852f294f7bb75e509c36dd36407842333600d5d538c47f18e1b6e32dd0
7390,16,left,a1bee03b137e4b7a5321e73387c690a8f8f4b9e78b548e51d951eee135693a22
7413,16,left,cfa9aa99b58c63280d4aeb5c05a6b6fab36650e624e7535989b1d7baf6cbcee9
7416,16,left,6e666f9cf882173e7fd58031bb6977d94446c5c9331313d97abc70fa5ae2e787
7425,16,left,79db86582fde32cc53b7c243c28ee5f08f9a610e8ac8637c43c9a271ff907c7d
7446,16,left,e2af7f991868b26bb300da5689054a13902512f9ecb434a767255b6218d6da05
7460,16,left,00fb274b6aa38264be72c25ce127c834b1b7b9ad2a0e3839ef1a551acd528193
7465,16,left,e07bda12b8b6f42611371298f190d8a6b8a98f5d312416d2bb1b0ff8c1e0e4b9
7474,16,left,e4bc533e69e47239d85d32d3d22a17aa6831e14c1dbbfaa7391f36431807b78b
7475,16,left,26627e615b5f4c312a8d2dd2e54a549bb5a83934d72c60b2efcf01bf2413a6c2
7476,16,left,23398f9c757f36962818eaa2a81dc3d8221e583df6537543e2b258ece0f78cc7
7544,16,left,9114ea6b34c0891265a2d4b1c345fca6745b3b7407c25f261a845d2b66e19051
7555,16,left,792a85ffa3edb4132673ff6530c2cbd731ab8638d190d35714c7f3b91b30ef76
7600,16,left,155ca772c5ed8154a9e1b4f61bf342962569febed1aa446d268a87a425b5362b
7610,16,left,7754ddc66857e3e6691adc9f9f9f5666c8e8367eb9116fe69686d25ea6222795
7634,16,left,e050014d3b4540f40e49c2abfc818518ec8c809dbf906ee1d967857912644543
7692,16,left,203221fec9c8adeb593828f4450e6281aed5a7442e9ddbb7881b2098a9a3aa40
7706,16,left,956bf0ef361eaf2969df63addfaedcd119d97b3e600e40eb533df2229b5f0721
7726,16,left,83d0d85bb334ee216f57c83c6144257445954fa8869efcff6bd8cdb28faea3a7
7744,16,left,061f48f24f5e7d37144730116c92325a4adcbda0378efe7fb442d867b967413a
7752,16,left,462e5d7946a95f770eb8381e092dc706aa8ff1f31ff3c36d6e3dea756dede035
7776,16,left,174884a28f6abcd52faebc2c374ddc7fe337c57c131a9513f7d310ea519441d8
7779,16,left,e11466414a6f860927faa05194c5258e87762dc2ce42033c5d9998fef4c602c6
7781,16,left,be8faa2b7eed20008e855c1db441e2ba34e238d8cee6d2cc00ae7fa9cd21969d
7793,16,left,3742993da7c637f89ba62a6aeb1cf463c0580c65768a0714df96a9c7148af1e6
7797,16,left,dbc879295f5faaef176770fee98cadde7f32b121fc479ce3b092fdd04f231708
7810,16,left,33867e885019da3ea3b96deea3dc14c3777aa0dc2113edaa1b12d6af4113a93f
7818,16,left,0a17e0b545d45cdb0253111041416994fe96396dd11d404ad92f89374119b3fe
7835,16,left,5f77895410dc12305e6f187c2ffd374c73fb88a2c0f80ef6e7ba32bd9b837c63
7864,16,left,e034ccb6bc02d1bdd6abf7c88fd0460dd4e234a3377aec1ec7414799e0b0c705
7875,16,left,1bc875ca32cf09f57dea8b64a69bf33b0296b2a016b1ab18a301a47851f08b39
7938,16,left,d67e525467903b98a079abc1ca6b49c691a0f39b15744a0ec597d15e7bd087d1
7940,16,left,17dae53b1fe1d10f90e37d5c72302478b5070f1e46c0ebdfdb5548f84bd05628
7944,16,left,1a3f8ac5b325605f37b9983059cb4e347715de99d340244398bc5db93465656d
7955,16,left,a8ad3b1f1a40ce50d0633d9734bae5670d545da01e5a502564ad198176298458
7995,16,left,7120b5e04ebee9ae1c3cfbb268e7bc437b8ac16cd5578dca1e915f506beae37e
7996,16,left,e0320fa459e9641ea5dfe5b47ad62c13555d0af615e3ceabfdc3c12c5b8073bb
7999,16,left,66779cfc0cd21b4bf61477cd68d016db95b8818247d120b9f9a24dc6b2536cdd
