official_index,displacement_pixels,direction,transformed_rgb_sha256
4323,32,right,41aabc5e20e880ec7077bfd5252d1c5c43c8656a707d3b41de51cb2fc631e400
4330,32,right,ad143af397ab8f0baa75f4c83e76c75451c7738f3ae9b7d144bce249fec25145
4341,32,right,425227bcd05d925c3751aa76ba3c99f8d8c64ac7e52d6386a555fe31bc23c317
4355,32,right,12bf8ddb5cd0373b6ecf3754f2c2ba9cb40afaf4f59b21f0508c6b5b7e64891e
4399,32,right,3db0c8cd3452c7c4b32e23b59bd0ddfdc4a5a2178308d6c72453be690217ede5
4403,32,right,3207a58b0a24e8412d46ee15bea55d4157a88ae14879edbea7af5b9b556802e3
4411,32,right,02c9241ff38c0fe3089db882ef8896ba42b9fc5fb42d96e0a21c9a2158a22323
4449,32,right,97d64517ce9c62acb74a98fca7c8ec45e89a9bb7239c95cd275694c0dff51a23
4463,32,right,5a79aa124d610442b04ad0d6b59469e90379c054f56971845f20f16f92ac71ce
4531,32,right,7c6da674b4244f6bff05dba6c41419bf4c177315ecbc4e96c2192a42c12710c2
4539,32,right,20c770aac85e595e4278b54fc3ddac352e10cb9e620578b390ef80093b8dfadd
4547,32,right,255a234b44855084a200fa1e43c7bfcce113de669cd362a3f876e85586e268bb
4552,32,right,b7990105347eeb89158a061603016913b35bc25543f418087abcf6bb4968037a
4570,32,right,640a83c813c77219080c3b008a10de8bfd197eaa47fa6c98a4cf5fba237dd737
4590,32,right,fba490f88700368da6f6f0bc87b5a985e6a8d8a70b5eef882f8df93b632b8fda
4609,32,right,0dd59ad7c9fd86a71eb12d97f7255650b4fa15a31b4eb5045a3df7050fd89f1c
4615,32,right,8f73f6e2142ab8477e26704623ffaede43b5f4342c6ef8b9ab55fc77147f4200
4617,32,right,040cf93a60672df89123a3da2a5dafad5421f061941a4abfd8999ff1ff232421
4620,32,right,f96eb3e74be28dedf6487f443e752b5956650f1f376b7a7b80fae109e88c0c23
4629,32,right,4b3c8cbbdc1873216e251e4483d2d05c76a0613e2374cf61104944a1182c8caf
4640,32,right,8d6b57b2addf5cd332a463a0f74bfc420bbf264039ef4fa709713421e0f422da
4642,32,right,d5b2e6a700b3d06bc3be867844e41d2e64c7591152df645d61a47dce59439d22
4661,32,right,8bb792678369dd38709e5d3450f2329427b254422e2eba2cbe0649178e4911f8
4662,32,right,626e13b2d9ea95ed35b5617194110433cb726a895454255e93ea5ddd5fc2ae72
4675,32,right,f746fdb98da4427760f10f9b863a390e10891f629d1bfbb0a9657707c0a0250f
4676,32,right,744e11ae2023569236d9eebf14d0e4d51a648561417382255de20563afa26822
4704,32,right,88b31e39e2f1de697e8537c50f1afac9771fa044026f642edf261a83ec64f429
4723,32,right,051534973e449595a58b444ed0b0993fb7526c9c5f320a2dfe4682e4b714bfa9
4731,32,right,717000abf42a477ea87d9a2ed10e6c5f35b9f4cdf8c2654809f4b84d03f1e973
4735,32,right,13a916ae4ed792caad2bdd1875c535dec3f62c585820d59956d2bdab0df457fa
4740,32,right,237c18a4fc58ecc3db821726dcc19dbe4cec9eacd2a791db1c535f8217c728fd
4746,32,right,bb29e1adc71f355e82ea3f75b6d68c2377d8410e5ba44700e11ee3a1916866b2
4748,32,right,b5037c7c1b51dcca5458c9775e947d57fc4846c6945c3827cf173e78fd4056a5
4754,32,right,3d1913f4abc178748af4502c254bf3d217c15227b3ad38e37998c060059f7768
4785,32,right,47bbd89ff951f71106808bde2c92af7aee9e9124851b6183c9eb4e7cc2c46bd0
4791,32,right,d03480d12a8a65c4e6d415757b15eb9976b66f45a05c4a78c24fdd19228e26d2
4819,32,right,3c3c96b04dcbfe948407597af6826e2d3b1d7457497e110d5168e8fd763c99ba
4821,32,right,7e628423dc6ac62ad57d496ebab05b3411e92f316050c3b2dc4630f337ed4e8b
4827,32,right,d947bd08a9498e5d61570b233f32761e2dae8530b64247955a0f55c1b6cb3dac
4850,32,right,49b22c0a92b6f995d9b5b90d4f7a9de0b635a43626aa2f6b6fd801c5742d3750
4881,32,right,8a87a0ca27ae36e1fe1986d4cbab8eaaaba6e79f94098c01db4d8860245ef817
4893,32,right,54b995e929dd5b9a52c0b32e0539cd9b6fc4aab68a94d023e0a8563538b75b8c
4908,32,right,5ed473f6fc8dcc7d2de8de39a83907523322e1df7d2542129b19d1e7dfa183f3
4913,32,right,e472c58afc23a8a8452f6864f85689bc81869fb76af0db86897a9f0def8418f3
4921,32,right,f16066554d8f9848bd917a8ad4dee59724a594fbd18dfe14463374202c985e6b
4953,32,right,1cafdba6c841e3434514a40106ba0c93002c067d889c3eee3f411f4ec0054fa7
4966,32,right,6eb2c3a5fb8afa69baa7d8a953ef1705e6cab5480ee151d4d67e72db3ad3c5ca
4990,32,right,f1aaf3cdf0318e920a5287f1f98c0dcc08a36ea7c15a22de8be43825c735938a
5000,32,right,36a5c03fac83d9a951168cb5ebfec9fb8f96af1c03c0a2f5f126a02fce0f9c0e
5030,32,right,ecc88d618c50b5f9ed7690d1432fc9475c3b9488731f03b318b45babfd06f84e
5062,32,right,e9c78698fbc07d4287aa18a4d5b241429616bd853e19aa6734c2f771c5145c96
5077,32,right,e07769034e5865632c3e319d434dda74b67177f29cff2f3d49f8b2d50ea7630c
5082,32,right,3ac8673c13accf587ba9f00e270bec74622c0edf18c6882d03781761c33a0970
5092,32,right,631b593f049bf7f548992e51dca17db12de6a006e713fa73deaa19a47c5ea586
5101,32,right,39e83d94afecee6cab682d519e214426b48ac0c3b1acf31b3134d598270f8e74
5117,32,right,ef51da8b4e072cc1371e5a2ad6347527b174d276ea095e698d181ffd9942cf3c
5123,32,right,86d6cb22327a8187adfdad0237ad59411579c37b6e7c6b1914909bc327824eae
5135,32,right,079daaa73fd4bc9009a2c3b2c57e9bc9ebd393751d9a7405529a7392ba4bc085
5183,32,right,70bc8e4791319740c4ea29bc8bff89eeff11c623844ef41f79a8447788658a12
5213,32,right,12bd87914227e8fd39717d60ab382054d7cdb7a27f906296385a5355170720ac
5218,32,right,a4cf63c35dbadf7724bbb18daed0eb0e890296773ca32491942ab8c61bb230b3
5220,32,right,d4447eaf3f76a12d45a11e65fca83b34982c26332c8c4bec49258781992af9fd
5237,32,right,e947e127dd6d1cd764894409513f8c7adff6f2a5caba0fa4d640eecb1cb43156
5256,32,right,240d3dd6dee671ab376d4391f3a04d7f0144a069222b4c136a85bddb1a7e88c4
5284,32,right,5e45b6a62e13803e001bf05eec87bc621718fcb48b8aefe0cc5284a6fcb15f95
5301,32,right,b64eb98350f674c8e5eee04d020cb06b870ab11fe0115262a0455b3724ad2468
5318,32,right,014fbe3a4fb1ab29e105311c32f76caa0ffe59a34de19210cd8f6e8883a4020a
5332,32,right,ddb5f191a81c9138032932bd12aa9341eac9298e10d2939e28e8c4ecae724f4b
5333,32,right,2b2106fe0243294ed68a22fa465f734fdff18ac95ed00858620870a78b014ae2
5360,32,right,cbcef1263ee4acb8999060ad072adfaa1d554e4979027b1830d8673afc4fbec2
5381,32,right,95a45b62ceec195fab316630793f8c625c3f376f2eb70296c3c3108db2b6b128
5382,32,right,010e96d7241955b531a45a29c52ce9c1a53cc20204f4257425a5ebe6b957493b
5395,32,right,b2c61d4e20c71d07da5e97d98cd1687f62a7ad735c0da55e5a9750fc3988d933
5402,32,right,7201e3a40545ca258760b783e050fb82b5d3243a7242f9006f1ebdeafb541098
5408,32,right,d612f3dbf81f41024f3d4f1a96787a6c6e2089c48814cd0b34ecdf0d19c1f67b
5436,32,right,cc63f7cd0c33fbe70bebd95310566036cc77c162b145144bee898a50481a54d8
5447,32,right,2ca0d5983a97ff18dff74a5fa8b6f6ab3c17749a99ee3d0f145be57a9144cee7
5450,32,right,2ec4ce7484a22e1cc053867bdaa385ddeea4ad29bf92085256d97387fa9baee3
5451,32,right,902e423f4ee13d1afcf62e839aff9a983b8d78b5ac651186eb115c361da5ed22
5452,32,right,1ee37a04627b899b8146c141e15c3478b91ec69e57370d92b073e1dffe2c944c
5467,32,right,a3ca28106bbfeeccdc0708f19907737958b2d97edce19a8b53174ebcd6162640
5478,32,right,7ff7b7c64e9ed5b33d542497c569190517dbabda5ad37aea62f00eb44e330c3e
5488,32,right,fc13b5fcd1de300ddc7b58a5d1d8c42a96c34816d703733794c0d631d72f9015
5496,32,right,73f519df8f5305632138f9929067d4ee3d4a777ba010c7376448b5d987ede074
5508,32,right,c2d09594711b42c522db268ad0d591bc6fdf8079a8f1051a32268d75135e7035
5512,32,right,ea84c1580d4c0f01186355e0f5b977bfb84850fa9484291ecbb71a25b8363e5a
5525,32,right,9b724e3907ea69e709441973baccfcacfc3b70c7ec325927430f24e950ce58b6
5528,32,right,c8d82a757a437f32f6232d6ca9af14fa8d4c20c67e7a87c39f04adec79b11cfd
5556,32,right,eae46ec5cdf23879c5c9df4037d1e2b3d677d12b349a83c945fbfd80003885bf
5560,32,right,18bf7d6320afbeb102e9c70fa4d0960bf0d44daae01afa3deaa0a316f292d3b3
5572,32,right,21f6d1e9e1c8a831fe4332c5943f07c89b73eb70950f74f4580a520e42ee910b
5580,32,right,fbe90aaac92cbb9ab9c2b7c272ae550dc0c487e3508422159aeac783c36486ea
5590,32,right,b5b5ca4dfa8e2a6e0e01672bd2544eb5043f2523a5edcdfc6c6d08dd8b0e356b
5623,32,right,0f4486784f14f3271a8b61e70893ebc7cd04e0954fbec8f2b0b58026fe076401
5677,32,right,68bf24a180af4755495a68325d58d5bf80fd9dbb7887b63f57d91d4e840688f5
5694,32,right,72ba7e3c21040e50a4302457f214ef52fe4a4ec5705a44f6c53f4bee01ddb8e9
5701,32,right,0c52be1d5f9b540a35187f50caeb4ee5c0f90c1b77e9d5dd75c024560f7b5a23
5705,32,right,a315008759e6b010718ac34a8d49bd6836c985afeecaa3f08eadc65ad30ce034
5719,32,right,b31f76bb2c7d83b4bf281211b7c906852831ceb84f421c2782203d18bb82e136
5729,32,right,c625c933bf905c5268c389d61687821902869fedc412b7049dc26a5ec7576805
5756,32,right,b6481e6619cc8f4c5556e9c1a7b9ca7b5520b46f519c04cc19c7ab99f66dd4b9
5788,32,right,b73182b4346f25d01f9f7f8159575d0e646f1004326478e13b9d05d12b5699eb
5789,32,right,8661b5957b7dc4c462a2cc00a7127f6326669af8f6c54aabcec76043d9f1c143
5824,32,right,bb517ca5f3bd801a7bdb7f973cb7be0688a2bc6e2d37f8fdc0c4ebc99a4042bc
5848,32,right,418abe132784fa0356bc0d97d450494dcc2db2a139726893b8ff73f2665b1a8e
5851,32,right,c37425e825ea03422ed71a74580d13bad18c948acec4af7b94138c1a65f6c983
5857,32,right,3a8f2eb186ecd4c471bb3da9064b2eb9a55b7a6ea5418b132f5692ea141f9ce0
5858,32,right,fe31a0facd8cdd0e37cf5bb4e9d6c285c8dc15e40d98e7864177fadb5eac81bd
5912,32,right,db415d7f9fd7bfceae2086c9ccac076423627d7166856f4b9ca4854d70068a41
5915,32,right,cd403802722cd273e2ada43e29bc40215df66186875f4bcf376c32f8620a12fd
5918,32,right,e97ad3dce3414f4ddb867bda71e14b8099c4e76dc0267e1ae73902a8bb42a43e
5924,32,right,d72b983568137cda449f07e7c4b548c54f33e3956f31bc4df65d8d0ead30e548
5977,32,right,b6f4c1d0a24fbf7bcdab4175a0e31b7b2b502c3597379eda24a68eb1a55050ff
5981,32,right,cec8cfae613efcf1c6f9a4a3d162514102983445d5047539b6e4d80685a9cc57
5999,32,right,b0f07b30cd035285dfcc001987bef4cd78da4da8a9ab128f5c41a6bb13ea1e5e
6028,32,right,37d927bd2d2385f706401a3a12b6b4a8d69949d4a374300527009fe6299cde6a
6033,32,right,cd7198188aa00689aef4a67a72ab43af4156525f1b14f180337b54a7b0c699c9
6076,32,right,372bee6f1a3d7490d6c5ca426908ce50075fc9d0b6d77647d8b7e5f96a3b9fda
6084,32,right,f82dcec407c959cfb9e8537f04c25418d85127e41a0e03bbce2720b008775f90
6097,32,right,36a20e11c1e558ccbd85998179281e81ca883f1adaf6abdd7651aa324ac2c611
6169,32,right,ea437a6d8e7006464a295af64f6b84b1b6834f4c97f269236bd100f428b3dfca
6190,32,right,29acce33a02ab5e5b9eee1788594714eb906ece56d5b15db96f1b51040239544
6224,32,right,5ad1f3a8d28c4ca566e079075dea32bfecad1d3520783429cfbb1181a91e0263
6244,32,right,bed8cb1283a92751b6e895195a877bd600d495950b696f33108ff311499b5682
6264,32,right,8a9ab34e27777381fc0bb8072a7d51fd8cf500c933c62eaa4b18c9ad51f127bd
6271,32,right,8d26c448abe158f339287485ca92f8808d2923c7d190665ac3cbf0b402e35ebf
6288,32,right,3bd484dc29d1dc26b7bb64d2062e272bce0c452c1e0bda612af45b0be6e33b45
6332,32,right,234f98575db61f717e5a1204c6805d16ebf2a97b9eb494d8c87c96e0c342fe10
6349,32,right,e63800ad9ba608d59167cf585c8927b32559cafd77115fcd5745bb8aca28944b
6354,32,right,ff1a6680d3a8a9d010ed6376d413961ab4d7859995fe735f43df59520a0645f0
6358,32,right,d0c5f21db4202fb986a5e333de2620cd64181fef69567fd93baad244e788f6ae
6381,32,right,8e04a322464faf6915a20f610f6f1e41553f4c9927b8bf2a2052cc40cb9fe81a
6414,32,right,565773d5fd1071d1239b4230bd3bf9fbf2da8bf3f3e0bb4e4618592d752a02dd
6426,32,right,b7ab1ab82d933328f31cf1ec8f15ccb1f01cabd56763166566a9309571efdb4b
6434,32,right,9033603340a022c8c4c1ab5cd6ee4134da6b834f8dc3351d8201da47dfd10bb2
6437,32,right,7e7ae69b601d9e7b63e5e9c1bcc03697925a565889e2fe5be299168c0d537b8f
6455,32,right,4adb4978e62b8166920090089c8bdec228b50c1851c3eb9ae14ad3a903e579eb
6490,32,right,5915ddd3d887f20b5702fac5ee39ef996247dd4bbce0cfe31c9192d39a2f3141
6503,32,right,32f84d3eba1612a0771b2b447c8e96846223ed98ab1bc26da0262e6ea2bcadae
6508,32,right,12ee6515752bcd5aa5c9567d7cabbbd3964a3a4b56b8d45c2819662ef07720bb
6528,32,right,4fe35410a3ef9978ca6246385e1701081d830ce6024c014ba6914ffd522146a5
6594,32,right,728bf8b050ea78c9fad701a9101a7ffaa76d6817ac5dcd239a5e3da25b58b0ac
6609,32,right,ceef232ced3e0099cc4b665ae9fab3af6d2492bcc38ef1e9163d9627ad2011ed
6616,32,right,902f428407aeb028f6110923438cf4cb985708144e1a6d9edddd28d1ee855166
6650,32,right,5254f76f4e5cdc9eb835050ff5814ece4c2809c52d6e599ec618bd761fd10944
6689,32,right,26b90ca083d6073dcb71234ef53bd4308a5dc8780854669bfdced40380d8deca
6692,32,right,c6cdd3e3c3251305be0351bfddf03534d7821e938eae231022ec2f59593a9303
6713,32,right,9aa68f41a4d0bad797732748eac45484202a6c897cb0ccf2e526a7ff60c21892
6716,32,right,4efb1d2868c4506499b6a54987d9f196f5960caa7d92b33ddde0a85410977514
6726,32,right,63f904e91e205920dce96af518879c8407a7bccf7df9b5a63b1a8e4ef4c95566
6733,32,right,cb9a55330f774ba8ded235e2c0c47939ebb75314b113497a919a2c674fca5ece
6772,32,right,94717aee0020eba85770aec93410b4ad11b19451a24103e87e759d41fc33812c
6805,32,right,42c27b46ac827014aca34d5ba6582919ce32b3700c00996bc076ed12e3dafec7
6836,32,right,7fa62bec590d2d22fb7e21a44c6806963f7f7c202d3d1155c85c3d35ed8ad87f
6844,32,right,3a3fb79eb7b344569170a0ba2ff9c5db4f3692cba7ee2562530094429a43d03b
6922,32,right,974642c52b1e1c43a14d34f9a079964aee2ee203b9c0475c8ac0137b44b7655e
6931,32,right,f41fc7808d36b2210994f1b2eb0c41b18c8ebc6ffaddd98ceea3c457aeb4e3f1
6938,32,right,b7cae80bf14cc8f22bcdbd37b672c2920e840264f9f3d4c5b69d210542e312b6
6952,32,right,04df71a703a823fa0ae48befe0a7c3748a97926ebb9e16e4ee4b5209edf8ad6a
6954,32,right,388620a5ba3a9d2fcea429916d4ebdc75e10eec9ff0a37f770df62f709e5dccb
6986,32,right,32e5265eb7fac06e2550aebbac7ed5a801d133b43d38ee6d49256593b516b970
6989,32,right,b2988e865d97af8982fc1fc98104862d3d51acc0a397182b9618b7f583b91613
7009,32,right,7458bba583d45dc6429d04001e468db34ff9b9639be7312604753c72a4c98941
7029,32,right,09d5af8b04f702acc451c72ab862aa0c43fc01f1338cbc8fdc51756d4a0925e4
7033,32,right,6e352a8ad59ba96a68a73794f42fe99c3822ba6c12605c9d60a37fe01559675e
7041,32,right,7b0198405e8e38f2cb7b7317b2baa83f819438a42d1f049224a2946a71c96df7
7047,32,right,e376971751b5e5c5e37fdab5228be7797fbe6d76cd7fa48a8e46f51d6b8f7fd4
7081,32,right,055197bc1f1e42ef80db1c4d66a55d7dbf3fddcb3a0b62b28624861294b2db5f
7084,32,right,f379a38dd1e785016fdb7101ec7b67fe4b9a23597e58285597d0d95c578497ad
7108,32,right,6b2945cef67d6bf2270e4a54bb34ac2ab4bf5b421b6ae1bcdbdc0db2527ce8f9
7130,32,right,adcf6671a19c022cabb50a6d89f901f1c0ae75c715f949ccc0264e53ede005c2
7138,32,right,382df0af5cced9977757aa641651e92469238a6c75466c3d1089041f060682dd
7150,32,right,a14d64e00583f486c9b252a2820c93e4c3b08afecb7678784dc203ac0ae29b9e
7202,32,right,18e3f417d1a66ad71c22bb1b7872677feb5af7e5dcea5cea70b449b1df0a6325
7262,32,right,8d4114607e7c1ad77f0b05a64157bbd778162c483ec47b937bfea6d1c93d0eb5
7266,32,right,9512639dec92ef9dfdd1374c9bc5717b7b78038e58ea632cf25abbe3edf3f000
7270,32,right,234b48a8129c0b9f606529cc37b11dd832566676f0976b67701bd325b6faa74c
7309,32,right,28961f343e572c9a22558a3c44973787990fce4a9c7ea3e4fc2578b8dc550d17
7320,32,right,0f033c1e961e8d95b96cca0fc62db76e64244ba58a289bcb789cdb7115a964cf
7338,32,right,fa1df699be7d1c94150dc5e43d362806c7a9f0a64f319d554710a73a03aa1c14
7372,32,right,e473e8ce1055740a8227f086e12b2d3846fe0307c49b6e51cbd6ae9bc6f8b557
7373,32,right,3e76a86e8c67be9d9b6668b65fc86b646cef7eb6280d770ba58ba654e538e90c
7380,32,right,5a6e5bd9c8f593e7aa7ef3525f9257f176e438e5ec7c7e578823980d74a182c9
7390,32,right,a0df32803855095f4b92c52a28794f0426676e382cae9e7b7f522a8c2678b189
7413,32,right,7ee665763e21f828b14ce51f49f9268f611851c19a33324651ab72e9924f825d
7416,32,right,8e62a7b81d2d63a74d22bbc04e018b7d93b3e2130d92ea5f6e4b89db56926010
7425,32,right,afbef085136f643cb72562961adc590c2ade2c432ccdff205803bdd9a738d47a
7446,32,right,71e3f287823ed6f5643e462cbd3e96960f95c52e1269ad4c420cb7cbce1d623d
7460,32,right,598df0675ef390d09e1c7500c32e8bd39a429e1b101a42df0255d346948a907c
7465,32,right,28ad7c44f95cd39c668defcb8f1dae3c002a41f152ad870a7610ccfa297a8945
7474,32,right,1257801c0d2052277d8149ec8dce20df00a1c54351ea3312db5712f161c216ff
7475,32,right,67028ca1fe7c8fa262d36c338e43b60862dda5e107d124d55253cd7e44952331
7476,32,right,4ee65d5bf6e79b95a6cf56e3e58de22b778a9907034cf440f6ac0e2b0f3ea4e7
7544,32,right,8e6eb6fa407bcf60cfc139b34a952143c93e83182ec4657514b27c0046d984e4
7555,32,right,2527e0cc11672f7c01eee458c2bba37444e762419ac1a3338dc88bc2832969bb
7600,32,right,0abafdb99f57789b7592e754dfc7e9dbce289cedd372bd382eeb49529c7c5b94
7610,32,right,4c2011db29bc783b8de2c1198c4fa6387d550a08ab938032b49267065953861f
7634,32,right,a1accadae6742c140984fc14cda42e754c70b603e92bf037b73e832735974dcd
7692,32,right,16c325cf08ba1bcd84b3873a8860aacfd20917498b348ad8642be5676a8a476f
7706,32,right,c4973fd8ab906881df44fc72d3f76441704403ae05171535259078cccb4c2e92
7726,32,right,23c6a3402fdea64fa98e509efee4af4f31c51698e9df333b227aafc2c2cfbe84
7744,32,right,668713c82c0d005f54a828982e46f00415163347c85af5e149c0941008dc7e82
7752,32,right,8af84aa1e255eb2be71aee6705641d452022fe7b4360f278f6f7b88e526cc5d4
7776,32,right,78d7af7dafe35870bbe9c258a03baa2a3cdb9ccddb19ea037baee0d84f9bab28
7779,32,right,6363d819d48574e8da32d9207148d71b5c89d94a17d1c35d168f63bc39e320f8
7781,32,right,07346bf46f41ecb80083994ee3b2dc64a5e45e33ed73484ebd3a41123a264b3a
7793,32,right,2c176ad4ac5a20f7c815c5e6f2fa3f765bbe0d14b17e5234d3ce189d131762d9
7797,32,right,2ca74451b63f8725521f6798951808bfa8ca8937349c6669967ce6adb912e8b5
7810,32,right,f8bf1fd221067890ad225cb6edf35e7833df9af1539ca868134cb111721844ff
7818,32,right,a9efa2210d6bada0338c49b32f182352716d035e0dbe186a02e6eb1df5690cfb
7835,32,right,c0718e4419f50a4ce396686d2930eb98b10046c20913a8ee65431dd2be6e229e
7864,32,right,af1d9ebcd15a57a75bc865e8454c47c13813909b3cb3497964b66459b5ff5933
7875,32,right,961ef981a408ec486d569819b6ac96f9c74e80ae046fbd45c482fedb849e03b8
7938,32,right,c7db12fe1af6b411c14684fdbac062f4a5845115b2c9b1a51719e7a23f67ed83
7940,32,right,0b4b961301986d55831bf31076994844e40333fec61e90fc754099bef721413c
7944,32,right,7815d044dd9c99f7e16864d3d2aa10627f6f32d63b5ca5b0a4ca4f0c11eaf17c
7955,32,right,fd79a861b1a4ca517ca87aed0cbb795c513f8dac49f7fc3353a502dc65425837
7995,32,right,eb4c2164f3a7fe6edecf8c47ed3113f1c2ca803e48a21abd9572f5881961d357
7996,32,right,316378363fc00be8bbb873f8878675056337c3a64ae37ef1346c19f7e91b411f
7999,32,right,d7eab05f759a72ed664dfd1515051f62651526ff3785ed07e235c03c07adc705
